delta,t_hh1,t_th2,t_hh3,t_tt1,ratio_nk21,gap_nk21,bw_nk21,chern_nk21,q_nk21,trace_nk21,chern_mag_error_nk21
5.300649622859533,0.4736191794857866,-0.0503109477538535,0.0500399951808696,-0.0957758089270076,0.033729713083413625,1.5197178760723147,0.05125964792765392,-0.9999999999999993,1.003424738354694,0.0034247383546945898,6.661338147750939e-16
5.298401671317043,0.410684174274194,-0.010024078187842,0.0736790821997629,-0.1430141113057314,0.03392014117323935,1.4523504104033456,0.04926393095389359,-0.9999999999999949,1.0066378569376828,0.006637856937687925,5.10702591327572e-15
5.701947950068476,0.3802618195514973,-0.0246299171339104,0.0696841027912749,-0.0836887399818799,0.034024689562683175,1.3827005775765209,0.047045957910183844,-1.000000000000004,1.0047550824750988,0.004755082475094818,3.9968028886505635e-15
5.72787202857346,0.3787228477100544,-0.0108501665270884,0.0683905959234588,-0.1446731819640551,0.03414105488967229,1.3783167400964125,0.047057187478985796,-0.9999999999999966,1.0055178925594312,0.0055178925594346895,3.4416913763379853e-15
5.637318809986038,0.3845473727272099,-0.0083328374805504,0.0743888837029175,-0.1557825851527866,0.03402402558282468,1.3940553341043507,0.047431374351439626,-1.0000000000000007,1.0069283231361483,0.006928323136147663,6.661338147750939e-16
6.96746067332227,0.3966984070480474,-0.0716961823342266,0.0225005618622483,-0.0174065543496492,0.034215266589141154,1.263812955435381,0.043241697189031925,-1.0000000000000224,1.0035605777215018,0.00356057772147933,2.2426505097428162e-14
6.197952744434309,0.3754586519141554,-0.0302989454669398,0.0537497971255924,-0.0324509436205258,0.034636345472318184,1.2922768219987248,0.044759746452617266,-1.0000000000000009,1.0041302419870357,0.004130241987034822,8.881784197001252e-16
6.675132257448895,0.3524921674603785,-0.0301222233865936,0.060684586879556,-0.1151950811846668,0.034732996114457224,1.2585914459262009,0.043714651801043836,-1.0000000000000004,1.0039900715292855,0.0039900715292851,4.440892098500626e-16
5.296063036367613,0.4431181734862272,-0.0478770149876229,0.0576601744577188,-0.0202143778466107,0.0345777320412703,1.4731116697993412,0.05093686058518987,-0.9999999999999992,1.003051163734607,0.003051163734607676,7.771561172376096e-16
5.608953861009187,0.4916594746578306,-0.0855998704472256,0.0262149272475862,-0.1538859165240322,0.035198143967494135,1.5773046088078944,0.05551819470141228,-0.9999999999999997,1.0033817057421426,0.0033817057421429153,3.3306690738754696e-16
5.175148368899875,0.4539169992421477,-0.0541310043265294,0.0466398167795366,-0.1008911165632531,0.034762518341823374,1.5557523165028146,0.0540818684377633,-1.0000000000000007,1.0012383119921802,0.0012383119921794972,6.661338147750939e-16
4.754918973150557,0.4712897618292673,-0.063523717414461,0.0642494733391791,-0.0094728918581244,0.034977245916611555,1.607227850555893,0.056216403772920476,-1.0000000000000013,1.001534909804213,0.0015349098042116704,1.3322676295501878e-15
5.259731076001462,0.4317799624873598,-0.0615068894581036,0.0504656938045388,0.0020495205281284,0.03491335710424067,1.4990746991738848,0.05233773029819,-1.000000000000001,1.0011632366124308,0.0011632366124296745,1.1102230246251565e-15
5.069809002019257,0.4391684454794906,-0.0655898946231888,0.0587641020446666,0.0296951616695144,0.03524894320279042,1.528214438487062,0.0538679439439147,-1.0000000000000002,1.001567165858267,0.0015671658582667725,2.220446049250313e-16
6.052469143086624,0.3880797416727571,-0.0339980915695764,0.0522508491025676,-0.0200747041818012,0.0355087567906316,1.3165470300153745,0.0467489482922443,-1.0000000000000089,1.0040824881943446,0.004082488194335765,8.881784197001252e-15
5.94090108047429,0.3946095201418505,-0.0475705330758062,0.0573596177080173,-0.0918254194506729,0.0356426438998316,1.3982326133628815,0.0498367071272241,-1.0000000000000007,1.0016495557466005,0.0016495557465998623,6.661338147750939e-16
