delta,t_hh1,t_th2,t_hh3,t_tt1,nk,bandwidth_low,gap_low_mid,flatness_ratio,chern_low,quantum_weight_low,trace_violation,trace_violation_abs,chern_mag_error,is_gapped,round_seed,stage,score
5.34634556142939,0.44203448341346774,-0.06593020904382799,0.04031003208369435,0.03757943021480736,11,0.04263043836009306,1.4824918089236856,0.028755935178517773,-1.0000000182857922,1.0021551052969189,0.002155087011126655,0.002155087011126655,1.8285792213745822e-08,True,20260230,polish,0.009428862622933227
5.268824388389018,0.4230098019953338,-0.040167914638233375,0.06415618614620736,-0.07493606143264647,11,0.04108958990134015,1.495951600827039,0.027467192039250275,-0.9999999864359368,1.0025141208985633,0.002514134462626494,0.002514134462626494,1.356406320596193e-08,True,20260230,polish,0.009497127250068805
5.238166074690271,0.45837669842054607,-0.05516532349367737,0.059445224004584026,-0.1263547393781965,11,0.048483205787520856,1.566844376464714,0.03094321715403158,-1.0000000005224776,1.001732760164646,0.0017327596421683467,0.0017327596421683467,5.224776167267464e-10,True,20260230,polish,0.009543069750161424
5.112027191368733,0.5158182369999131,-0.08727550784140509,0.03154313686825877,-0.11016623331292592,11,0.04701824804090071,1.66166222321328,0.028295911999478462,-0.9999999876755199,1.0024619431527912,0.0024619554772713492,0.0024619554772713492,1.2324480103131918e-08,True,20260230,polish,0.009673366676195005
6.397714846379928,0.3790598077413215,-0.04411054175938815,0.04596476867321943,-0.03249244637622237,11,0.03695694555234286,1.2987662803053286,0.02845542428438672,-0.9999999934183157,1.0024543074410772,0.002454314022761528,0.002454314022761528,6.581684308670788e-09,True,20260230,polish,0.009710157060673252
6.33034595838313,0.3866550885128307,-0.059104602243263867,0.04633028646238034,-0.06390593924408433,11,0.048748316523928636,1.353770656425139,0.036009287313596254,-0.9999999949985121,1.000745883642913,0.0007458886444009494,0.0007458886444009494,5.001487890510248e-09,True,20260230,polish,0.009797635338965141
5.259731076001462,0.4317799624873598,-0.06150688945810364,0.05046569380453883,0.0020495205281284012,11,0.051888908973724446,1.5053352850817976,0.034470001127293634,-0.9999999911996709,1.001163227225625,0.0011632360259541397,0.0011632360259541397,8.800329132085949e-09,True,20260222,seed_stage1,0.00986515570015721
6.744602179183711,0.3834057121564624,-0.04063764836504744,0.0405367972549895,-0.09854033842074501,11,0.03119001746269623,1.2710876129125797,0.024538054769668624,-1.0000001525624649,1.0035460882537848,0.0035459356913198903,0.0035459356913198903,1.525624648834878e-07,True,20260221,seed_stage2,0.00992062675884356
5.175148368899875,0.45391699924214773,-0.05413100432652942,0.04663981677953666,-0.10089111656325314,11,0.05380085720717975,1.5629284862593011,0.03442310872197757,-1.0000000020683026,1.0012383140661887,0.0012383119978860435,0.0012383119978860435,2.068302640267916e-09,True,20260220,seed_stage2,0.00994394343221348
5.295825423782462,0.44611930998385796,-0.0165021932596416,0.058712436759812116,-0.262578728678554,11,0.02674944942247004,1.5456364227724109,0.01730643056048686,-1.0000000351791167,1.0053923972512822,0.005392362072165424,0.005392362072165424,3.5179116730787996e-08,True,20260220,seed_stage2,0.010094748159967318
5.571218342386649,0.4596705677961531,-0.05939132365882695,0.03260631321278255,-0.07668152740488188,11,0.038835788625834367,1.489799701229521,0.02606779192785679,-1.0000000489722451,1.003357422615273,0.0033573736430279055,0.0033573736430279055,4.8972245147993476e-08,True,20260230,polish,0.010130585319806224
5.105447556725157,0.4979809574249476,-0.10729031124037341,0.042323968298016185,0.02614244808383818,11,0.0638772494791271,1.6276570805949024,0.039244906215614044,-1.0000000047388808,1.0003394562957235,0.0003394515568426737,0.0003394515568426737,4.7388808432913265e-09,True,20260230,polish,0.010236022941837775
5.272281342066755,0.4224626352527994,-0.03266138593198877,0.0671722725575949,-0.11243355168608109,11,0.04074316791612187,1.4987740965263114,0.027184328852861657,-0.9999999819270027,1.0032155471358093,0.0032155652088066145,0.0032155652088066145,1.8072997320928152e-08,True,20260220,seed_stage2,0.010279429504153456
4.754918973150557,0.47128976182926735,-0.06352371741446101,0.06424947333917914,-0.009472891858124482,11,0.05560625872236602,1.6132031318051105,0.03446947109515267,-1.000000006680608,1.0015349234606667,0.0015349167800586816,0.0015349167800586816,6.680608066744753e-09,True,20260230,polish,0.010322968514415325
5.753154712096753,0.42740663341677965,-0.058947913396253826,0.05559041295128881,-0.11208518240929363,11,0.05217167566116854,1.4716760538451645,0.0354505161138251,-1.0000000060830414,1.0013410774667877,0.001341071383746284,0.001341071383746284,6.083041403925904e-09,True,20260230,polish,0.010368867116812607
5.069809002019257,0.4391684454794906,-0.06558989462318889,0.058764102044666665,0.02969516166951442,11,0.05303815737036577,1.5337896824437751,0.03457981102458617,-1.0000000065152936,1.0015671785766154,0.001567172061321731,0.001567172061321731,6.515293637932018e-09,True,20260230,polish,0.010394741222756288
5.773084949344625,0.44840416218094503,-0.06128667185348474,0.04758717073612022,-0.08401320680601501,11,0.0469488622584886,1.4606920709572175,0.03214151920994695,-0.99999999637321,1.0021471938716375,0.002147197498427511,0.002147197498427511,3.6267899794495406e-09,True,20260230,polish,0.010401649373563762
5.832804430665269,0.42021046873982015,-0.05648306155892668,0.055988742347322595,-0.1107911427192292,11,0.0509204663289724,1.4514765948711208,0.03508183770162255,-1.0000000053683378,1.0014570835154952,0.0014570781471574534,0.0014570781471574534,5.368337774314114e-09,True,20260230,polish,0.010404785543439954
5.94090108047429,0.3946095201418505,-0.047570533075806255,0.05735961770801735,-0.09182541945067296,11,0.04901373857626168,1.403257395814886,0.034928544629404146,-1.0000000038786145,1.001649566023949,0.0016495621453345155,0.0016495621453345155,3.878614540653302e-09,True,20260222,seed_stage1,0.010597450966513669
5.730987741183139,0.39566635777447073,-0.03441702003752419,0.05856139445792036,-0.09921439205291852,11,0.04471894444464519,1.413396265232409,0.03163935376417025,-0.9999999722594798,1.0024530568026186,0.0024530845431388615,0.0024530845431388615,2.774052021425888e-08,True,20260222,seed_stage2,0.01063321419884538
5.166499417694416,0.4425103370431775,-0.05646477665230298,0.06263605091832179,-0.04498156436740029,11,0.05427575209534208,1.5363106844648189,0.03532863023357108,-1.0000000073354027,1.001621235002892,0.001621227667489178,0.001621227667489178,7.3354027296801405e-09,True,20260221,seed_stage2,0.010678728978847024
4.813697752458009,0.4435020190525097,-0.049616169089605894,0.0666435725763511,-0.016222895904909895,11,0.051120440815618284,1.5717806336385338,0.032523902968112646,-1.0000000028586775,1.0023141354974843,0.002314132638806754,0.002314132638806754,2.8586775169259226e-09,True,20260230,polish,0.010718338508628182
7.17190172224831,0.3651557527129607,-0.05199836536924439,0.0357093750566211,-0.010057847213563023,11,0.03573663395723248,1.2018922559969187,0.02973364191251108,-1.0000001421041096,1.002994678035227,0.0029945359311174258,0.0029945359311174258,1.421041095905906e-07,True,20260222,seed_stage2,0.010749145877430345
5.771606354007435,0.472428685406503,-0.069198275668453,0.033257734137639175,-0.09175971763614554,11,0.04080789510781169,1.4847354700483102,0.027484960069340758,-1.0000000180531747,1.00354525907524,0.0035452410220653263,0.0035452410220653263,1.805317473291268e-08,True,20260230,polish,0.010772936898106262
5.307403660526087,0.4183663512597865,-0.05330099595285051,0.0575491352900041,-0.018529141496077612,11,0.05426469393378186,1.488226361676612,0.03646266141438868,-0.9999999961853008,1.001506318807373,0.001506322622072176,0.001506322622072176,3.814699223170237e-09,True,20260230,polish,0.010866260831941482
5.738979124624601,0.40242872748436725,-0.04633771808930204,0.05507136075639566,-0.0847591630391687,11,0.05274291410983656,1.431367311499345,0.03684792413946411,-0.9999999907424401,1.0014191664778034,0.0014191757353633205,0.0014191757353633205,9.257559940856197e-09,True,20260230,polish,0.010870797980376911
7.155527690660161,0.35956763428715166,-0.0471495024940554,0.038158334632771324,-0.015213135947263371,11,0.035851744234541405,1.1960284841987905,0.02997566087111896,-1.0000001157451546,1.0030493637543234,0.0030492480091688368,0.0030492480091688368,1.1574515457191126e-07,True,20260230,polish,0.010886376048673296
4.868120089790579,0.43811285205994027,-0.04527541214025042,0.06803037217041533,-0.009467366919429992,11,0.047371775491636514,1.5468805032069262,0.030624069146535485,-0.9999999942747373,1.0030228533136736,0.0030228590389362875,0.0030228590389362875,5.7252627083670404e-09,True,20260230,polish,0.011040235587165312
5.577031632668813,0.4309578923686966,-0.006554407972463812,0.06453717632174026,-0.2827620128966075,11,0.01528811688578613,1.4781633850927536,0.010342643472275436,-1.0000000070316666,1.007828121547876,0.00782811451620935,0.00782811451620935,7.031666582335561e-09,True,20260230,polish,0.011074303423260977
5.227009125417607,0.42866366176955717,-0.032426108504631276,0.06838968699723758,-0.13903312487689004,11,0.04591777504369299,1.5220024833592374,0.030169316769015443,-0.999999991104241,1.0032472093926503,0.003247218288409348,0.003247218288409348,8.895759018301419e-09,True,20260230,polish,0.011184750707105187
5.557887440857435,0.4355087551506745,-0.035656726648964555,0.05440956758805058,-0.09916131649675931,11,0.03914074487232733,1.4482994447028286,0.027025312352003613,-1.0000000244344573,1.0039917703208028,0.0039917458863454325,0.0039917458863454325,2.4434457346345084e-08,True,20260230,polish,0.01118982276505662
4.782849127574685,0.5113868681178083,-0.09517162469031859,0.04323612397751774,-0.03629986411321808,11,0.07167470101582962,1.701454729297299,0.04212554103360204,-1.000000002929739,1.0004675359064947,0.0004675329767558356,0.0004675329767558356,2.9297388959292903e-09,True,20260230,polish,0.011229999616186962
5.855770688766741,0.40630920263453735,-0.05632755976940989,0.05614354960692285,-0.08686039480248801,11,0.05652448184194747,1.4345255946927402,0.03940290926217625,-1.0000000113909944,1.001153956951278,0.0011539455602835869,0.0011539455602835869,1.139099436997526e-08,True,20260230,polish,0.011285655668664284
5.13138494056401,0.466625323248243,-0.03905383404570673,0.05868812820886517,-0.2250273556735835,11,0.049232290861661365,1.6101574648481825,0.030576072177079493,-0.9999999972300089,1.003238813646934,0.0032388164169250278,0.0032388164169250278,2.7699911253620257e-09,True,20260230,polish,0.011292366407130402
4.118139683413218,0.5061071414113949,-0.03518295462104105,0.0657423732051659,-0.15901636205180106,11,0.06339463016880442,1.786596109539039,0.03548347039956385,-0.9999999959147133,1.0021645620571877,0.0021645661424744,0.0021645661424744,4.085286664512466e-09,True,20260230,polish,0.011393147664613372
4.785679301674986,0.45554075036424935,-0.05924576422594148,0.05214486746313397,-0.0015414134609680087,11,0.06258063310756068,1.5927380131830218,0.03929122843153335,-0.9999999923949834,1.001326556536777,0.0013265641417936624,0.0013265641417936624,7.605016616452076e-09,True,20260222,seed_stage2,0.011465882640558448
6.057681449059606,0.39748543824318716,-0.025107896771718798,0.05537999940650789,-0.1253482416506588,11,0.03441180816788458,1.3527802984745028,0.0254378395417866,-0.999999983716703,1.0046335173599492,0.004633533643246257,0.004633533643246257,1.628329704406184e-08,True,20260230,polish,0.011519721594500897
