delta,t_hh1,t_th2,t_hh3,t_tt1,nk,bandwidth_low,gap_low_mid,flatness_ratio,chern_low,quantum_weight_low,trace_violation,trace_violation_abs,berry_std,chern_mag_error,is_gapped,round_seed,stage
4.223247412073383,0.37694872373417476,-0.01628182492388449,0.06178876904801381,-0.07811692219771725,7,0.3304747017684815,1.6582241074336408,0.19929435369260334,-1.0000094618688613,1.0026247770026397,0.0026153151337784397,0.0026153151337784397,0.05917916674310201,9.461868861304623e-06,True,20260220,seed_stage1
5.557973768958728,0.18139502634271767,0.042132701706770824,-0.028652527220161025,0.034563010740718283,7,0.946766384096246,0.91645499473534,1.0330746076294337,-1.0000974623744068,1.0487487183036797,0.048651255929272885,0.048651255929272885,0.07619933884111475,9.746237440677596e-05,True,20260220,seed_stage1
5.476251543430862,0.19029169402582358,0.05527404398784119,-0.04745489944059766,-0.12258965309261682,7,1.0894934433669063,0.8570207675113555,1.2712567590755268,-1.0002333584233172,1.0515220460203178,0.05128868759700067,0.05128868759700067,0.0846782493535878,0.00023335842331717593,True,20260220,seed_stage1
5.011354979540608,0.18444747862823158,0.06167845535180788,0.046786459189483265,-0.18246599013370024,7,0.6793957789942693,1.3654695005745203,0.497554708258525,-1.0000107600542867,1.0076736595829354,0.007662899528648737,0.007662899528648737,0.059229057810799096,1.0760054286684806e-05,True,20260220,seed_stage1
5.820952261602691,0.2034515040786333,-0.1372305131727011,-0.007924491538122247,-0.1744123130204161,7,1.066267301507592,1.1731620752430663,0.9088832003767878,-0.9997666355685372,1.1059268100616446,0.10616017449310744,0.10616017449310744,0.042780075080401235,0.0002333644314628236,True,20260220,seed_stage1
5.873220354515151,0.44320390268483784,0.007948600774669214,0.08701562996413477,-0.2920468197863654,7,0.2092055324412634,1.401858995752642,0.14923436171192334,-1.000126943323388,1.0201354407320244,0.020008497408636527,0.020008497408636527,0.09322787996619487,0.00012694332338791803,True,20260220,seed_stage1
5.289949551495288,0.30661292768814696,0.027432122125913755,0.12746310272652936,-0.17655667880856454,7,0.15629277699367905,1.1471901337330137,0.1362396453716827,-0.9973579785799122,1.0364086318198822,0.039050653239970035,0.039050653239970035,0.08416458918097837,0.002642021420087848,True,20260220,seed_stage1
5.699102917093708,0.29266928946035786,-0.00025234525724439523,0.056100716961159425,0.02471430139199543,7,0.23952951362544983,1.2857933590491775,0.1862892757531256,-1.0000395548616423,1.0073504681248475,0.00731091326320521,0.00731091326320521,0.07305697906300784,3.955486164231026e-05,True,20260220,seed_stage1
6.416638867249432,0.34041345475215534,-0.004872347296262453,0.07750173408551392,0.02309944614690157,7,0.13203625473676683,1.193471825954142,0.11063206676974392,-1.0000901032639433,1.014869949516412,0.014779846252468642,0.014779846252468642,0.08876677608347171,9.010326394331969e-05,True,20260220,seed_stage1
4.7928103285148485,0.4680705165125873,-0.006542149335143068,0.058734670051152696,-0.07950419759038327,7,0.131101109695146,1.5282139550753502,0.08578714339032581,-0.9997272028695233,1.0100084607959894,0.010281257926466059,0.010281257926466059,0.08350340139996444,0.0002727971304766763,True,20260220,seed_stage1
5.683076430010655,0.24549277645703696,0.14164671116165864,0.1471868474761796,-0.12512471024856409,7,0.2954368403993719,0.8438216042387331,0.3501176539156104,-0.9905798251062569,1.1308020333687445,0.14022220826248766,0.14022220826248766,0.11595365372785352,0.009420174893743138,True,20260220,seed_stage1
5.087542810433792,0.3040014139518811,0.003817288900696301,0.04962793346941904,-0.10218432778297687,7,0.37516426189391505,1.4458345935852133,0.25947937859449477,-1.0000052142455382,1.0031241419225676,0.0031189276770293706,0.0031189276770293706,0.06617975262675532,5.214245538232021e-06,True,20260220,seed_stage1
5.266670280590596,0.4042609271696333,0.004447274179612177,0.11886854124467712,-0.08882123089410766,7,0.26955396875764026,1.3474897399208927,0.20004157417440893,-0.9992555702678265,1.0273804255409966,0.028124855273170102,0.028124855273170102,0.08616251066285552,0.0007444297321734794,True,20260220,seed_stage1
5.786329550927686,0.2694110533777571,0.023453452157028376,0.07877799036730282,-0.11335708959175102,7,0.23000647672400087,1.2471880075517319,0.18442005161315703,-0.9998560445030835,1.0114300024965124,0.011573957993428863,0.011573957993428863,0.07589189913048104,0.00014395549691648135,True,20260220,seed_stage1
5.583372484229246,0.3721992679717436,-0.12283078471355763,0.07983079065868094,-0.1270414209621779,7,0.38479211360500676,1.4661265430080146,0.26245491253131437,-1.000252619648774,1.025619239412405,0.025366619763631082,0.025366619763631082,0.06492740249334503,0.00025261964877398846,True,20260220,seed_stage1
5.369037964220101,0.32424487187395973,0.17603055671165144,0.0663899501524325,-0.1731376086129621,7,0.4886095769150465,1.0743128194570808,0.45481126918132864,-0.9916769770903135,1.0943795673705312,0.10270259028021766,0.10270259028021766,0.11978147594693328,0.00832302290968645,True,20260220,seed_stage1
5.354712262939919,0.3046468510940998,0.11680193139866976,0.14542720156867492,-0.08673959070277253,7,0.32757292849373676,1.0033177267357842,0.32648972480479305,-0.9963067728876515,1.1051301603368775,0.10882338744922604,0.10882338744922604,0.1084900958810501,0.0036932271123485405,True,20260220,seed_stage1
5.120067118240223,0.24935684108373385,0.00018759115394643457,0.036222250928570995,-0.023024611575349532,7,0.53792425895441,1.4030403366712203,0.3833989978012042,-1.000002532925158,1.0100738509609715,0.010071318035813404,0.010071318035813404,0.05784829916554175,2.532925158060806e-06,True,20260220,seed_stage1
5.435698375153596,0.28808595873811443,-0.00356181322448601,0.14442408346071436,-0.06477879373276504,7,0.2577973332670349,0.9578396086366124,0.2691445738331737,-0.9928302287801013,1.06563432456644,0.07280409578633862,0.07280409578633862,0.09372322319554877,0.007169771219898702,True,20260220,seed_stage1
